[18:24:50] [main/INFO]: ModLauncher running: args [--launchTarget, forgeserver, --fml.forgeVersion, 39.0.79, --fml.mcVersion, 1.18.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20211210.034407, nogui]
[18:24:52] [main/INFO]: Found mod file lazydfu-1.0-1.18+.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file libnonymous-2.0.5.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file LibraryFerret-Forge-1.18.1-1.0.3.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file LibX-1.18.1-3.1.17.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file lootr-1.18-0.1.14.48.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file MagicDoorknob-1.18.0-1.0.0.572.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file MagicMirror-1.18.0-1.0.0.571.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file MagmaMonsters-0.6.0.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file mahoutsukai-1.18.1-v1.34.7.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file majrusz-library-1.18.1-2.7.1.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file Mantle-1.18.1-1.8.31.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file matc-1.2.0.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file MCDoom-1.18.1-4.1.23.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file mcw-bridges-2.0.1-mc1.18.1.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file mcw-doors-1.0.5-mc1.18.1.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file mcw-lights-1.0.2-mc1.18.1.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file mcw-roofs-2.1.0-mc1.18.1.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file mcw-windows-2.0.2-mc1.18.1.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file meetyourfight-1.18-1.2.3.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file MineMenu-1.18-1.10.0.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file MiniEffects-1.18-forge-4.0.0.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file mininggadgets-1.10.2.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file MmmMmmMmmMmm-1.18-1.5.1.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file modular-routers-1.18.1-9.0.2-85.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file morevillagers-FORGE-1.18.1-3.1.2.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file MouseTweaks-forge-mc1.18-2.21.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file movingelevators-1.3.4-mc1.18.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file multibeds-1.18-1.9.2.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file MysticalAgradditions-1.18.1-5.0.3.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file MysticalAgriculture-1.18.1-5.0.3.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file MysticalCustomization-1.18.1-3.0.1.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file MythicBotany-1.18.1-2.0.1.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file NaturesAura-35.5.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file NaturesCompass-1.18.1-1.9.4-forge.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file Neat 1.8-30.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file netherportalfix-forge-1.18-9.0.0.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file Nimble-1.18-forge-2.2.0.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file ninjaphenix-container-library-1.3.0+1.18-forge.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file no-telemetry-1.3.0.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file no_null_processors_forge-2.0.2+1.18.1.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file notenoughcrashes-4.1.4+1.18.1-forge.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file oauth-1.1.12-1.18.1.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file ObsidianBoat-1.2.2-build.11+mc1.18.1.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file occultism-1.18.1-1.26.9.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file omnis-1.18.1-1.2.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file oresabovediamonds-8.0.3.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file Paraglider-1.18-1.5.0.0.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file Patchouli-1.18.1-65.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file PickUpNotifier-v3.1.0-1.18.1-Forge.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file Ping-1.18-1.8.0.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file pipez-1.18.1-1.0.1.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file Placebo-1.18.1-6.1.1.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file PlayerRevive_v2.0.0-pre08_mc1.18.1.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file polymorph-forge-1.18.1-0.39.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file portabletanks-1.1.4-mc1.18.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file prefab-1.8.1.3.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file PrettyPipes-1.11.0.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file productivebees-1.18.1-0.8.0.7.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file Project_MMO-1.18.1-3.67.4.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file Public GUI Announcement-forge-1.18.1-3.2.0.0.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file PuzzlesLib-v3.2.1-1.18.1-Forge.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file Quark-3.1-340.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file randomite-1.18-1.1.1.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file rangedpumps-0.9.0.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file refinedstorage-1.10.0.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file refinedstorageaddons-0.8.1.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file relics-0.3.4.1.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file repurposed_structures_forge-4.2.11+1.18.1.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file ReSkin-forge-2.5.0.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file restored_earth-1.18.1-1.4.1.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file revampedwolf-1.18.1-1.1.0.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file rhino-forge-1801.1.8-build.102.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file Roads-1.18.1-1.4.0.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file RoughlyEnoughItems-7.3.443.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file RoughlyEnoughItems-jei-internals-workaround-7.3.443.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file rsgauges-1.18.1-1.2.14.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file save-1801.1.0-build.1.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file ScalingHealth-1.18.1-6.0.0+0.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file Seed Drop-1.18-2.1.3.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file selene-1.18-1.13.2.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file serverconfigupdater-2.0.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file shetiphiancore-1.18-3.10.3.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file ShoulderSurfing-1.18-2.2.2.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file Shrines-1.18.1-3.0.0-Beta17.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file shulkerbox-1.18.1-1.0.0.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file shutupexperimentalsettings-1.0.4-1.18+.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file signpost-1.18.1-2.00.5.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file silent-gear-1.18.1-2.8.8.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file silent-lib-1.18-6.0.0.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file simple-rpc-1.18-2.7.2.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file simpleplanes-1.18.1-4.11.1.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file SimpleStorageNetwork-1.18.1-1.5.4.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file simplylight-1.18.1-1.4.0-build.26.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file sit-1.18-1.3.1.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file SlabMachines-1.18.1-1.1.1.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
[18:24:52] [main/INFO]: Found mod file SlashBlade-1.18-0.0.7.jar of type MOD with locator {mods folder locator at /home/mch/multicraft/servers/server173959/mods}
